u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
45.1191,0.00906766,1.00131,-6.13815e-05,-0.0615475,-0.00109875,0.00051838,-0.160734,1.47784,-0.00561993,-0.165337,0,0,362371,4.43645e+06,2463.63,1.45056,0.132658,1.7735,3.49449e-05,-0.0238967,0.00114147,0.000121935,-0.0615469,-0.00114542,0.047503,0.686114,0.146592,0.5,1616511356188321200
45.1191,0.00906766,1.00131,-6.13815e-05,-0.0615475,-0.00109875,0.00051838,-0.160734,1.47784,-0.00562792,-0.166906,0,0,362371,4.43645e+06,2463.63,1.45056,0.132658,1.7735,3.49449e-05,-0.0238967,0.00114147,0.000121935,-0.0615469,-0.00114542,0.047503,0.686114,0.146592,0.5,1616511356198319259
45.1408,0.00864367,0.986921,-6.14052e-05,-0.0619464,-0.00108337,0.000520093,-0.161614,1.47783,-0.00562948,-0.168469,0,0,362372,4.43645e+06,2463.52,1.45698,0.137846,1.79252,1.79621e-05,-0.0264218,0.00106119,0.000120475,-0.0619459,-0.00113031,0.047407,0.712164,0.146556,0.5,1616511356208321945
45.1612,0.00823935,0.973552,-6.15741e-05,-0.0622963,-0.00107004,0.000521665,-0.162439,1.47781,-0.0056372,-0.170025,0,0,362372,4.43645e+06,2463.41,1.46313,0.143237,1.81314,2.66033e-06,-0.0249107,0.000986155,0.000119113,-0.0622957,-0.00111725,0.0473295,0.722606,0.146524,0.5,1616511356218306180
45.1612,0.00823935,0.973552,-6.15741e-05,-0.0622963,-0.00107004,0.000521665,-0.162439,1.47781,-0.00564443,-0.171575,0,0,362372,4.43645e+06,2463.41,1.46313,0.143237,1.81314,2.66033e-06,-0.0249107,0.000986155,0.000119113,-0.0622957,-0.00111725,0.0473295,0.722606,0.146524,0.5,1616511356228317375
45.1848,0.00776977,0.958177,-6.19317e-05,-0.0626771,-0.0010558,0.000523446,-0.163397,1.4778,-0.00564599,-0.173118,0,0,362373,4.43645e+06,2463.28,1.46973,0.149115,1.83458,-4.02313e-06,-0.0232359,0.00091006,0.000117543,-0.0626765,-0.0011033,0.0472575,0.732893,0.146494,0.5,1616511356238350101
45.2046,0.00736931,0.945304,-6.24555e-05,-0.0630285,-0.0010448,0.000524921,-0.164205,1.47778,-0.00565398,-0.174654,0,0,362373,4.43645e+06,2463.18,1.47602,0.154071,1.85257,-2.43772e-05,-0.0259104,0.000844011,0.000116147,-0.0630279,-0.00109258,0.0471622,0.758751,0.146466,0.5,1616511356248318333
45.2265,0.00693548,0.931189,-6.31225e-05,-0.063396,-0.00103365,0.000526532,-0.165097,1.47777,-0.00566086,-0.176183,0,0,362374,4.43645e+06,2463.07,1.48233,0.159616,1.87247,-2.98045e-05,-0.024526,0.000771057,0.00011466,-0.0633954,-0.00108174,0.047094,0.769136,0.146441,0.5,1616511356258315682
45.2265,0.00693548,0.931189,-6.31225e-05,-0.063396,-0.00103365,0.000526532,-0.165097,1.47777,-0.00566824,-0.177705,0,0,362374,4.43645e+06,2463.07,1.48233,0.159616,1.87247,-2.98045e-05,-0.024526,0.000771057,0.00011466,-0.0633954,-0.00108174,0.047094,0.769136,0.146441,0.5,1616511356268295969
45.2481,0.00649902,0.917295,-6.40095e-05,-0.0637938,-0.00102371,0.000528098,-0.165981,1.47775,-0.00566982,-0.17922,0,0,362375,4.43645e+06,2462.95,1.48882,0.164806,1.89034,-4.45644e-05,-0.0270927,0.000696864,0.000113128,-0.0637933,-0.00107213,0.0470053,0.794576,0.146418,0.5,1616511356278364777
45.2724,0.00599515,0.901792,-6.50175e-05,-0.0642101,-0.0010138,0.000529811,-0.166975,1.47774,-0.00567705,-0.180728,0,0,362375,4.43645e+06,2462.83,1.49557,0.171032,1.91216,-4.56605e-05,-0.025165,0.000616457,0.000111586,-0.0642095,-0.0010626,0.0469341,0.804268,0.146396,0.5,1616511356288288751
45.2724,0.00599515,0.901792,-6.50175e-05,-0.0642101,-0.0010138,0.000529811,-0.166975,1.47774,-0.00568479,-0.182229,0,0,362375,4.43645e+06,2462.83,1.49557,0.171032,1.91216,-4.56605e-05,-0.025165,0.000616457,0.000111586,-0.0642095,-0.0010626,0.0469341,0.804268,0.146396,0.5,1616511356298352480
45.3048,0.00533493,0.881076,-6.5201e-05,-0.0647921,-0.0010052,0.000532084,-0.168309,1.47771,-0.00568639,-0.183723,0,0,362376,4.43645e+06,2462.65,1.50435,0.178923,1.937,8.48922e-05,-0.0258559,0.000254725,0.000111457,-0.0647915,-0.00105457,0.0468423,0.82773,0.146372,0.5,1616511356308325651
45.3048,0.00533493,0.881076,-6.5201e-05,-0.0647921,-0.0010052,0.000532084,-0.168309,1.47771,-0.00569617,-0.18521,0,0,362376,4.43645e+06,2462.65,1.50435,0.178923,1.937,8.48922e-05,-0.0258559,0.000254725,0.000111457,-0.0647915,-0.00105457,0.0468423,0.82773,0.146372,0.5,1616511356318349401
45.3348,0.00473713,0.86209,-6.51272e-05,-0.0653225,-0.00100186,0.000534185,-0.169546,1.47769,-0.00569777,-0.186689,0,0,362377,4.43645e+06,2462.5,1.51377,0.186881,1.96467,1.73161e-05,-0.0258323,0.000150078,0.000112355,-0.065322,-0.00105184,0.046727,0.850327,0.146362,0.5,1616511356328352612
45.3514,0.00440361,0.851771,-6.55162e-05,-0.0655835,-0.00100096,0.000535358,-0.170229,1.47768,-0.00570693,-0.188161,0,0,362378,4.43645e+06,2462.41,1.52037,0.192426,1.98622,-3.33541e-05,-0.0239427,7.3161e-05,0.000112576,-0.0655829,-0.00105126,0.0466351,0.859886,0.146357,0.5,1616511356338290349
45.3705,0.00403717,0.839897,-6.6283e-05,-0.0658806,-0.00100054,0.000536717,-0.171018,1.47767,-0.00571275,-0.189625,0,0,362378,4.43645e+06,2462.31,1.52594,0.197219,2.0019,-5.18108e-05,-0.0234901,2.07989e-05,0.000112621,-0.06588,-0.00105123,0.0465776,0.870722,0.146356,0.5,1616511356348285618
45.3705,0.00403717,0.839897,-6.6283e-05,-0.0658806,-0.00100054,0.000536717,-0.171018,1.47767,-0.00571925,-0.191082,0,0,362378,4.43645e+06,2462.31,1.52594,0.197219,2.0019,-5.18108e-05,-0.0234901,2.07989e-05,0.000112621,-0.06588,-0.00105123,0.0465776,0.870722,0.146356,0.5,1616511356358348816
45.3902,0.00365165,0.827698,-6.73737e-05,-0.066202,-0.00100079,0.000538101,-0.171833,1.47766,-0.00572087,-0.192531,0,0,362379,4.43645e+06,2462.21,1.53192,0.201849,2.01623,-8.16802e-05,-0.0268323,-3.60727e-05,0.000112491,-0.0662014,-0.00105191,0.0464974,0.895928,0.146356,0.5,1616511356368308131
45.3902,0.00365165,0.827698,-6.73737e-05,-0.066202,-0.00100079,0.000538101,-0.171833,1.47766,-0.00572746,-0.193973,0,0,362379,4.43645e+06,2462.21,1.53192,0.201849,2.01623,-8.16802e-05,-0.0268323,-3.60727e-05,0.000112491,-0.0662014,-0.00105191,0.0464974,0.895928,0.146356,0.5,1616511356378315471
45.4327,0.00283542,0.801177,-7.02208e-05,-0.0669813,-0.00100331,0.000541035,-0.173601,1.47763,-0.00572908,-0.195407,0,0,362380,4.43645e+06,2461.98,1.54246,0.211328,2.04345,-7.12159e-05,-0.0264683,-0.000130957,0.00011208,-0.0669808,-0.00105541,0.0464185,0.917679,0.146358,0.5,1616511356388336427
45.4532,0.00245408,0.788682,-7.19126e-05,-0.0672839,-0.00100596,0.000542455,-0.174452,1.47762,-0.00574127,-0.196834,0,0,362380,4.43645e+06,2461.88,1.55139,0.218916,2.07288,-0.000129834,-0.0225672,-0.000223597,0.000111815,-0.0672834,-0.00105853,0.0462988,0.925104,0.146364,0.5,1616511356398350055
45.4715,0.00211099,0.777603,-7.3729e-05,-0.0675433,-0.00100892,0.000543693,-0.175213,1.47761,-0.00574801,-0.198252,0,0,362381,4.43645e+06,2461.78,1.55735,0.223967,2.08954,-0.00015044,-0.0218205,-0.000275275,0.00011138,-0.0675428,-0.00106191,0.0462337,0.9354,0.146371,0.5,1616511356408352418
45.4884,0.00180302,0.767438,-7.55335e-05,-0.0677782,-0.00101213,0.000544851,-0.175916,1.47759,-0.0057541,-0.199663,0,0,362381,4.43645e+06,2461.69,1.5628,0.228529,2.10423,-0.000162765,-0.0215427,-0.000319739,0.00011094,-0.0677777,-0.0010655,0.0461751,0.946066,0.146378,0.5,1616511356418320487
45.4884,0.00180302,0.767438,-7.55335e-05,-0.0677782,-0.00101213,0.000544851,-0.175916,1.47759,-0.00575989,-0.201066,0,0,362381,4.43645e+06,2461.69,1.5628,0.228529,2.10423,-0.000162765,-0.0215427,-0.000319739,0.00011094,-0.0677777,-0.0010655,0.0461751,0.946066,0.146378,0.5,1616511356428316720
45.5117,0.0013921,0.753444,-7.82136e-05,-0.0681229,-0.00101718,0.000546421,-0.176888,1.47758,-0.00576153,-0.202461,0,0,362382,4.43645e+06,2461.57,1.56935,0.233755,2.11858,-0.00017561,-0.0246868,-0.000368482,0.000110267,-0.0681224,-0.00107111,0.0461038,0.97038,0.146387,0.5,1616511356438352927
45.5347,0.000981297,0.739684,-8.10048e-05,-0.0684646,-0.00102297,0.000547954,-0.17785,1.47756,-0.00576883,-0.203848,0,0,362383,4.43645e+06,2461.45,1.57665,0.240095,2.13876,-0.000182403,-0.0228159,-0.00042669,0.000109616,-0.068464,-0.00107748,0.0460345,0.979541,0.146399,0.5,1616511356448319643
45.5557,0.000615332,0.727274,-8.36778e-05,-0.0687551,-0.00102891,0.00054935,-0.178725,1.47755,-0.00577598,-0.205227,0,0,362383,4.43645e+06,2461.34,1.58351,0.245955,2.15742,-0.000197711,-0.021479,-0.000479364,0.000109021,-0.0687545,-0.00108395,0.0459666,0.989028,0.146412,0.5,1616511356458286035
45.5557,0.000615332,0.727274,-8.36778e-05,-0.0687551,-0.00102891,0.00054935,-0.178725,1.47755,-0.00578265,-0.206598,0,0,362383,4.43645e+06,2461.34,1.58351,0.245955,2.15742,-0.000197711,-0.021479,-0.000479364,0.000109021,-0.0687545,-0.00108395,0.0459666,0.989028,0.146412,0.5,1616511356468327435
45.5811,0.000191694,0.712266,-8.72039e-05,-0.0691443,-0.00103684,0.000551016,-0.179788,1.47753,-0.0057843,-0.20796,0,0,362384,4.43645e+06,2461.21,1.59102,0.252061,2.17455,-0.000209547,-0.0236061,-0.000530126,0.000108166,-0.0691437,-0.00109255,0.0458876,1.01208,0.146427,0.5,1616511356478352157
45.5811,0.000191694,0.712266,-8.72039e-05,-0.0691443,-0.00103684,0.000551016,-0.179788,1.47753,-0.00579196,-0.209315,0,0,362384,4.43645e+06,2461.21,1.59102,0.252061,2.17455,-0.000209547,-0.0236061,-0.000530126,0.000108166,-0.0691437,-0.00109255,0.0458876,1.01208,0.146427,0.5,1616511356488321182
45.6173,-0.000391511,0.690935,-9.24436e-05,-0.0697136,-0.00104941,0.000553357,-0.181304,1.47751,-0.00579361,-0.210661,0,0,362385,4.43645e+06,2461.02,1.60127,0.260884,2.19906,-0.000212328,-0.0237625,-0.000598343,0.000107002,-0.069713,-0.00110611,0.0458007,1.03309,0.146449,0.5,1616511356498320741
45.6376,-0.000723368,0.679171,-9.54607e-05,-0.0699842,-0.0010573,0.000554641,-0.182155,1.4775,-0.0058037,-0.211999,0,0,362385,4.43645e+06,2460.91,1.60958,0.267848,2.22321,-0.000240602,-0.021029,-0.000659919,0.000106441,-0.0699836,-0.00111456,0.045705,1.041,0.146473,0.5,1616511356508321631
45.6581,-0.00104461,0.667409,-9.86586e-05,-0.0702497,-0.00106571,0.000555925,-0.18301,1.47748,-0.00580998,-0.213461,0,0,362386,4.43645e+06,2460.81,1.61609,0.273336,2.23932,-0.000249182,-0.020527,-0.000698933,0.000105812,-0.0702491,-0.00112352,0.0456464,1.05195,0.146491,0.5,1616511356518354093
45.6581,-0.00104461,0.667409,-9.86586e-05,-0.0702497,-0.00106571,0.000555925,-0.18301,1.47748,-0.00581628,-0.214649,0,0,362386,4.43645e+06,2460.81,1.61609,0.273336,2.23932,-0.000249182,-0.020527,-0.000698933,0.000105812,-0.0702491,-0.00112352,0.0456464,1.05195,0.146491,0.5,1616511356528349297
45.6872,-0.00148557,0.650666,-0.000103504,-0.0706605,-0.00107832,0.000557742,-0.184233,1.47746,-0.00581795,-0.215962,0,0,362387,4.43645e+06,2460.65,1.62439,0.280292,2.25749,-0.00025691,-0.0218708,-0.000743261,0.000104781,-0.0706599,-0.00113697,0.0455724,1.0726,0.146514,0.5,1616511356538316186
45.7061,-0.00176596,0.639969,-0.000106659,-0.0708987,-0.00108702,0.000558885,-0.185023,1.47745,-0.00582615,-0.217266,0,0,362387,4.43645e+06,2460.55,1.63162,0.2863,2.27691,-0.000274821,-0.0202309,-0.000787156,0.000104208,-0.0708981,-0.0011462,0.0454955,1.08129,0.146538,0.5,1616511356548341664
45.7244,-0.00202544,0.629633,-0.000109848,-0.0711248,-0.00109579,0.000560005,-0.185792,1.47744,-0.00583195,-0.218562,0,0,362388,4.43645e+06,2460.46,1.63756,0.29128,2.29116,-0.000283398,-0.0198052,-0.000818205,0.000103603,-0.0711242,-0.00115551,0.0454419,1.09104,0.146557,0.5,1616511356558353499
45.7244,-0.00202544,0.629633,-0.000109848,-0.0711248,-0.00109579,0.000560005,-0.185792,1.47744,-0.00583766,-0.219848,0,0,362388,4.43645e+06,2460.46,1.63756,0.29128,2.29116,-0.000283398,-0.0198052,-0.000818205,0.000103603,-0.0711242,-0.00115551,0.0454419,1.09104,0.146557,0.5,1616511356568317521
45.7489,-0.00237005,0.615835,-0.00011436,-0.0714674,-0.0011079,0.00056147,-0.18682,1.47742,-0.00583934,-0.221127,0,0,362388,4.43645e+06,2460.33,1.6447,0.297047,2.30551,-0.000294168,-0.0222363,-0.000851831,0.000102644,-0.0714668,-0.00116835,0.0453734,1.1132,0.14658,0.5,1616511356578342595
45.7673,-0.00261723,0.605575,-0.000117758,-0.0717067,-0.00111735,0.000562576,-0.187592,1.47741,-0.0058463,-0.222396,0,0,362389,4.43645e+06,2460.23,1.65133,0.302558,2.32218,-0.00030472,-0.0211434,-0.000884878,0.000102,-0.0717061,-0.00117836,0.045309,1.12211,0.146604,0.5,1616511356588350599
45.7899,-0.0029062,0.593056,-0.000122019,-0.0719905,-0.00112926,0.000563906,-0.188538,1.47739,-0.00585197,-0.223657,0,0,362389,4.43645e+06,2460.12,1.65812,0.308411,2.33778,-0.000309727,-0.0202576,-0.00091345,0.000101194,-0.0719898,-0.00119096,0.0452577,1.13119,0.146628,0.5,1616511356598352967
45.7899,-0.0029062,0.593056,-0.000122019,-0.0719905,-0.00112926,0.000563906,-0.188538,1.47739,-0.00585845,-0.224909,0,0,362389,4.43645e+06,2460.12,1.65812,0.308411,2.33778,-0.000309727,-0.0202576,-0.00091345,0.000101194,-0.0719898,-0.00119096,0.0452577,1.13119,0.146628,0.5,1616511356608312688
45.8149,-0.00322667,0.579211,-0.000126961,-0.0723345,-0.00114286,0.000565347,-0.189589,1.47737,-0.00586014,-0.226152,0,0,362390,4.43645e+06,2459.99,1.66589,0.314692,2.35387,-0.000323102,-0.0221069,-0.000946161,0.000100195,-0.0723338,-0.00120536,0.0451823,1.15231,0.146656,0.5,1616511356618373939
45.8377,-0.00350355,0.566694,-0.00013146,-0.0726222,-0.00115566,0.000566658,-0.190547,1.47736,-0.00586703,-0.227386,0,0,362391,4.43645e+06,2459.87,1.67353,0.321203,2.37226,-0.000327855,-0.0204883,-0.000976589,9.93897e-05,-0.0726215,-0.00121887,0.0451198,1.16052,0.146685,0.5,1616511356628327199
45.862,-0.00377102,0.553501,-0.000136284,-0.0729067,-0.00116957,0.000568052,-0.191564,1.47734,-0.00587344,-0.228611,0,0,362391,4.43645e+06,2459.74,1.68121,0.327817,2.39006,-0.000331126,-0.0190121,-0.00100242,9.85761e-05,-0.072906,-0.00123355,0.0450622,1.16884,0.146715,0.5,1616511356638342703
45.862,-0.00377102,0.553501,-0.000136284,-0.0729067,-0.00116957,0.000568052,-0.191564,1.47734,-0.00588017,-0.229827,0,0,362391,4.43645e+06,2459.74,1.68121,0.327817,2.39006,-0.000331126,-0.0190121,-0.00100242,9.85761e-05,-0.072906,-0.00123355,0.0450622,1.16884,0.146715,0.5,1616511356648339335
45.8886,-0.00406312,0.539143,-0.000141872,-0.0731921,-0.00118513,0.000569549,-0.192681,1.47732,-0.00588187,-0.229827,0,0,362392,4.43645e+06,2459.6,1.68957,0.335041,2.40918,-0.000349688,-0.0172328,-0.00102511,9.74813e-05,-0.0731914,-0.00124994,0.0449851,1.17686,0.146748,0.5,1616511356658352834
45.9106,-0.00429879,0.527373,-0.000146421,-0.0734525,-0.00119821,0.000570753,-0.193603,1.47731,-0.00588897,-0.232351,0,0,362393,4.43645e+06,2459.49,1.6972,0.340957,2.42467,-0.000352049,-0.019411,-0.00104737,9.67189e-05,-0.0734518,-0.00126375,0.044921,1.19861,0.14678,0.5,1616511356668315927
45.9106,-0.00429879,0.527373,-0.000146421,-0.0734525,-0.00119821,0.000570753,-0.193603,1.47731,-0.00589501,-0.23342,0,0,362393,4.43645e+06,2459.49,1.6972,0.340957,2.42467,-0.000352049,-0.019411,-0.00104737,9.67189e-05,-0.0734518,-0.00126375,0.044921,1.19861,0.14678,0.5,1616511356678321893
45.9358,-0.00453564,0.513958,-0.000151772,-0.0737528,-0.00121341,0.000572117,-0.194659,1.47729,-0.00589672,-0.234717,0,0,362393,4.43645e+06,2459.35,1.70498,0.347192,2.43948,-0.000364438,-0.0215047,-0.00106403,9.57781e-05,-0.0737521,-0.00127978,0.0448502,1.21888,0.146811,0.5,1616511356688500964
45.9621,-0.00479196,0.500014,-0.000157723,-0.0740584,-0.00122898,0.000573533,-0.195765,1.47727,-0.00590338,-0.23577,0,0,362394,4.43645e+06,2459.22,1.71343,0.35451,2.45879,-0.000386194,-0.0190399,-0.00103562,9.4413e-05,-0.0740577,-0.00129622,0.0447915,1.22517,0.146845,0.5,1616511356698391652
45.9621,-0.00479196,0.500014,-0.000157723,-0.0740584,-0.00122898,0.000573533,-0.195765,1.47727,-0.00591018,-0.236931,0,0,362394,4.43645e+06,2459.22,1.71343,0.35451,2.45879,-0.000386194,-0.0190399,-0.00103562,9.4413e-05,-0.0740577,-0.00129622,0.0447915,1.22517,0.146845,0.5,1616511356708300956
45.9621,-0.00479196,0.500014,-0.000157723,-0.0740584,-0.00122898,0.000573533,-0.195765,1.47727,-0.00591189,-0.238082,0,0,362394,4.43645e+06,2459.22,1.71343,0.35451,2.45879,-0.000386194,-0.0190399,-0.00103562,9.4413e-05,-0.0740577,-0.00129622,0.0447915,1.22517,0.146845,0.5,1616511356718347736
46.0213,-0.00529406,0.468557,-0.000172382,-0.0748313,-0.00126196,0.000576493,-0.198251,1.47722,-0.00591361,-0.239225,0,0,362395,4.43645e+06,2458.91,1.72893,0.368133,2.48744,-0.00040744,-0.0197515,-0.000968171,8.97982e-05,-0.0748306,-0.00133117,0.0447042,1.25297,0.1469,0.5,1616511356728317275
46.0213,-0.00529406,0.468557,-0.000172382,-0.0748313,-0.00126196,0.000576493,-0.198251,1.47722,-0.00592599,-0.240357,0,0,362395,4.43645e+06,2458.91,1.72893,0.368133,2.48744,-0.00040744,-0.0197515,-0.000968171,8.97982e-05,-0.0748306,-0.00133117,0.0447042,1.25297,0.1469,0.5,1616511356738324391
46.062,-0.00562195,0.447424,-0.000182697,-0.0752528,-0.00128295,0.000578433,-0.199961,1.47719,-0.00592772,-0.241481,0,0,362396,4.43645e+06,2458.69,1.74432,0.380963,2.52351,-0.000432791,-0.0163811,-0.000911432,8.61399e-05,-0.0752521,-0.00135345,0.04458,1.26776,0.146959,0.5,1616511356748351256
46.0804,-0.00575465,0.43809,-0.000187367,-0.0754061,-0.00129195,0.000579306,-0.20073,1.47718,-0.00593645,-0.242594,0,0,362397,4.43645e+06,2458.6,1.75285,0.387751,2.54454,-0.000451705,-0.0141184,-0.000874415,8.43934e-05,-0.0754053,-0.001363,0.0445029,1.27461,0.146992,0.5,1616511356758320231
46.1002,-0.00588815,0.42812,-0.000192471,-0.0755677,-0.00130129,0.000580218,-0.201556,1.47716,-0.00594132,-0.243698,0,0,362397,4.43645e+06,2458.49,1.75914,0.392983,2.55689,-0.000456391,-0.0137715,-0.000846966,8.23822e-05,-0.075567,-0.00137293,0.044461,1.28313,0.147013,0.5,1616511356768292397
46.1211,-0.0060365,0.417651,-0.00019784,-0.0757323,-0.00131082,0.000581151,-0.202431,1.47715,-0.00594634,-0.244793,0,0,362398,4.43645e+06,2458.39,1.76583,0.398564,2.57003,-0.000452891,-0.0132193,-0.000818007,8.02279e-05,-0.0757316,-0.00138307,0.0444181,1.29139,0.147034,0.5,1616511356778347510
46.1211,-0.0060365,0.417651,-0.00019784,-0.0757323,-0.00131082,0.000581151,-0.202431,1.47715,-0.00595145,-0.245986,0,0,362398,4.43645e+06,2458.39,1.76583,0.398564,2.57003,-0.000452891,-0.0132193,-0.000818007,8.02279e-05,-0.0757316,-0.00138307,0.0444181,1.29139,0.147034,0.5,1616511356788320708
46.1467,-0.00620229,0.404936,-0.000204527,-0.0759637,-0.00132195,0.000582222,-0.203497,1.47713,-0.00595319,-0.246953,0,0,362399,4.43645e+06,2458.25,1.77361,0.404784,2.58316,-0.000461095,-0.0151104,-0.000784203,7.73879e-05,-0.0759629,-0.00139496,0.044358,1.31022,0.147057,0.5,1616511356798321612
46.1725,-0.00636179,0.392233,-0.000211062,-0.076173,-0.00133269,0.000583264,-0.204572,1.47711,-0.00595879,-0.248018,0,0,362399,4.43645e+06,2458.12,1.782,0.411871,2.59996,-0.000446018,-0.0135803,-0.000754163,7.46556e-05,-0.0761722,-0.00140645,0.0443113,1.3174,0.147081,0.5,1616511356808345574
46.1725,-0.00636179,0.392233,-0.000211062,-0.076173,-0.00133269,0.000583264,-0.204572,1.47711,-0.0059643,-0.249074,0,0,362399,4.43645e+06,2458.12,1.782,0.411871,2.59996,-0.000446018,-0.0135803,-0.000754163,7.46556e-05,-0.0761722,-0.00140645,0.0443113,1.3174,0.147081,0.5,1616511356818384388
46.1725,-0.00636179,0.392233,-0.000211062,-0.076173,-0.00133269,0.000583264,-0.204572,1.47711,-0.00596606,-0.25012,0,0,362399,4.43645e+06,2458.12,1.782,0.411871,2.59996,-0.000446018,-0.0135803,-0.000754163,7.46556e-05,-0.0761722,-0.00140645,0.0443113,1.3174,0.147081,0.5,1616511356828345878
46.2424,-0.00673888,0.357739,-0.000228647,-0.0768245,-0.00136028,0.000585797,-0.207487,1.47706,-0.0059678,-0.251155,0,0,362401,4.43645e+06,2457.75,1.79986,0.427812,2.62886,-0.000406119,-0.0135305,-0.000718833,6.71894e-05,-0.0768237,-0.00143609,0.0442395,1.34239,0.147124,0.5,1616511356838332415
46.2424,-0.00673888,0.357739,-0.000228647,-0.0768245,-0.00136028,0.000585797,-0.207487,1.47706,-0.00597867,-0.252181,0,0,362401,4.43645e+06,2457.75,1.79986,0.427812,2.62886,-0.000406119,-0.0135305,-0.000718833,6.71894e-05,-0.0768237,-0.00143609,0.0442395,1.34239,0.147124,0.5,1616511356848357198
46.2741,-0.00690394,0.342714,-0.000234577,-0.0770112,-0.00137202,0.000586889,-0.208801,1.47703,-0.00598043,-0.253197,0,0,362402,4.43645e+06,2457.58,1.81443,0.43913,2.66104,-0.000328462,-0.0111683,-0.000684498,6.57157e-05,-0.0770104,-0.00144868,0.0441282,1.35649,0.147167,0.5,1616511356858315938
46.2992,-0.00701521,0.330982,-0.000238729,-0.0771511,-0.0013812,0.000587742,-0.209838,1.47701,-0.00598612,-0.254203,0,0,362402,4.43645e+06,2457.45,1.82331,0.446457,2.67845,-0.000288357,-0.00932637,-0.000682187,6.50871e-05,-0.0771502,-0.00145854,0.0440783,1.36316,0.14719,0.5,1616511356868299633
46.321,-0.00711597,0.320934,-0.000241955,-0.0772602,-0.00138896,0.000588487,-0.210736,1.47699,-0.00599095,-0.255199,0,0,362403,4.43645e+06,2457.34,1.83072,0.452505,2.69207,-0.000260266,-0.00842723,-0.00066814,6.4886e-05,-0.0772594,-0.00146688,0.0440351,1.37052,0.147209,0.5,1616511356878324460
46.321,-0.00711597,0.320934,-0.000241955,-0.0772602,-0.00138896,0.000588487,-0.210736,1.47699,-0.0059954,-0.256185,0,0,362403,4.43645e+06,2457.34,1.83072,0.452505,2.69207,-0.000260266,-0.00842723,-0.00066814,6.4886e-05,-0.0772594,-0.00146688,0.0440351,1.37052,0.147209,0.5,1616511356888343457
46.3573,-0.00726205,0.304305,-0.00024713,-0.0774725,-0.00140175,0.000589712,-0.212229,1.47697,-0.00599717,-0.257161,0,0,362404,4.43645e+06,2457.15,1.84085,0.460977,2.70703,-0.000240439,-0.00934099,-0.000666343,6.47546e-05,-0.0774716,-0.00148065,0.0439789,1.38715,0.147232,0.5,1616511356898351387
46.3573,-0.00726205,0.304305,-0.00024713,-0.0774725,-0.00140175,0.000589712,-0.212229,1.47697,-0.00600335,-0.258127,0,0,362404,4.43645e+06,2457.15,1.84085,0.460977,2.70703,-0.000240439,-0.00934099,-0.000666343,6.47546e-05,-0.0774716,-0.00148065,0.0439789,1.38715,0.147232,0.5,1616511356908328465
46.3927,-0.00739977,0.28833,-0.000251601,-0.077675,-0.00141407,0.000590904,-0.213682,1.47694,-0.00600512,-0.259082,0,0,362404,4.43645e+06,2456.96,1.85237,0.470281,2.72623,-0.00021414,-0.00924923,-0.000656705,6.52041e-05,-0.0776742,-0.00149394,0.043906,1.40257,0.14726,0.5,1616511356918286081
46.4138,-0.0074647,0.27898,-0.000253918,-0.0777708,-0.0014213,0.00059164,-0.214545,1.47692,-0.00601117,-0.260027,0,0,362405,4.43645e+06,2456.85,1.86071,0.476833,2.74217,-0.000197829,-0.00777382,-0.000649754,6.5808e-05,-0.0777699,-0.00150174,0.0438498,1.40897,0.147281,0.5,1616511356928320077
46.4373,-0.00753766,0.26865,-0.000256351,-0.077871,-0.00142921,0.000592466,-0.215507,1.4769,-0.0060156,-0.260962,0,0,362406,4.43645e+06,2456.73,1.86801,0.482832,2.75383,-0.000181281,-0.00715917,-0.000638309,6.66118e-05,-0.0778702,-0.00151028,0.0438088,1.41606,0.147298,0.5,1616511356938314185
46.4373,-0.00753766,0.26865,-0.000256351,-0.077871,-0.00142921,0.000592466,-0.215507,1.4769,-0.00602035,-0.261887,0,0,362406,4.43645e+06,2456.73,1.86801,0.482832,2.75383,-0.000181281,-0.00715917,-0.000638309,6.66118e-05,-0.0778702,-0.00151028,0.0438088,1.41606,0.147298,0.5,1616511356948318421
46.4654,-0.00762045,0.256424,-0.000259277,-0.0780153,-0.00143843,0.000593424,-0.216652,1.47688,-0.00602213,-0.262801,0,0,362406,4.43645e+06,2456.58,1.87652,0.48955,2.76567,-0.000183455,-0.0085842,-0.000624859,6.75204e-05,-0.0780144,-0.00152026,0.0437471,1.43214,0.147317,0.5,1616511356958361516
46.4902,-0.00768396,0.245789,-0.000261648,-0.078123,-0.00144637,0.000594296,-0.217659,1.47686,-0.00602737,-0.263705,0,0,362407,4.43645e+06,2456.45,1.88481,0.49626,2.77948,-0.000170585,-0.00738618,-0.000613261,6.8502e-05,-0.0781222,-0.00152887,0.0436983,1.43848,0.147336,0.5,1616511356968349609
46.4902,-0.00768396,0.245789,-0.000261648,-0.078123,-0.00144637,0.000594296,-0.217659,1.47686,-0.00603229,-0.264599,0,0,362407,4.43645e+06,2456.45,1.88481,0.49626,2.77948,-0.000170585,-0.00738618,-0.000613261,6.8502e-05,-0.0781222,-0.00152887,0.0436983,1.43848,0.147336,0.5,1616511356978320324
