u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
54.1916,0.00756346,0.425981,2.22774e-05,-0.00366322,-0.00139589,-2.63579e-05,0.0231434,1.4932,-0.00403561,-0.1708,0,0.5343,362037,4.43646e+06,2458.22,-0.168798,-0.0666653,0.203801,6.54259e-08,-0.000779079,-3.17079e-06,-1.00317e-05,-0.00366326,-0.00139616,0.0632823,0.870168,0.147233,0.76715,1616528495941060806
54.1916,0.00756346,0.425981,2.22774e-05,-0.00366322,-0.00139589,-2.63579e-05,0.0231434,1.4932,-0.00403499,-0.1708,0,0.5343,362037,4.43646e+06,2458.22,-0.168798,-0.0666653,0.203801,6.54259e-08,-0.000779079,-3.17079e-06,-1.00317e-05,-0.00366326,-0.00139616,0.0632823,0.870168,0.147233,0.76715,1616528495951118472
54.1893,0.00758678,0.42608,2.2319e-05,-0.00367436,-0.00139595,-2.65032e-05,0.0230908,1.49318,-0.00403491,-0.1708,0,0.5343,362037,4.43646e+06,2458.23,-0.168186,-0.0667169,0.204374,9.41106e-07,-0.000776036,-4.51402e-06,-9.91806e-06,-0.0036744,-0.00139623,0.0632893,0.870139,0.147233,0.76715,1616528495961111424
54.1871,0.00761392,0.426172,2.23078e-05,-0.00368482,-0.001396,-2.66382e-05,0.023041,1.49316,-0.00403431,-0.1708,0,0.5343,362038,4.43646e+06,2458.25,-0.1676,-0.0667712,0.204924,-1.57652e-06,-0.000773957,-3.53403e-06,-9.8608e-06,-0.00368486,-0.00139627,0.0632953,0.870111,0.147233,0.76715,1616528495971107942
54.1861,0.00761474,0.426218,2.23043e-05,-0.00368998,-0.00139601,-2.67044e-05,0.0230164,1.49315,-0.00403374,-0.1708,0,0.5343,362038,4.43646e+06,2458.25,-0.167315,-0.0668005,0.205189,-5.27348e-07,-0.000773,-1.66608e-06,-9.83016e-06,-0.00369002,-0.00139628,0.063301,0.870098,0.147233,0.76715,1616528495981114622
54.185,0.00762305,0.426263,2.22878e-05,-0.00369514,-0.00139603,-2.67696e-05,0.0229917,1.49314,-0.00403342,-0.1708,0,0.5343,362039,4.43646e+06,2458.26,-0.167032,-0.0668221,0.205455,-2.47507e-06,-0.000771548,-3.1397e-06,-9.8127e-06,-0.00369517,-0.0013963,0.063301,0.870085,0.147233,0.76715,1616528495991111687
54.185,0.00762305,0.426263,2.22878e-05,-0.00369514,-0.00139603,-2.67696e-05,0.0229917,1.49314,-0.00403311,-0.1708,0,0.5343,362039,4.43646e+06,2458.26,-0.167032,-0.0668221,0.205455,-2.47507e-06,-0.000771548,-3.1397e-06,-9.8127e-06,-0.00369517,-0.0013963,0.063301,0.870085,0.147233,0.76715,1616528496001109897
54.1802,0.00766263,0.426458,2.22661e-05,-0.00371832,-0.00139615,-2.70629e-05,0.0228796,1.4931,-0.00403303,-0.1708,0,0.5343,362040,4.43646e+06,2458.29,-0.166102,-0.0668971,0.206316,-7.52614e-06,-0.000764651,-3.56168e-06,-9.68052e-06,-0.00371836,-0.00139642,0.0633081,0.87004,0.147233,0.76715,1616528496011078328
54.1802,0.00766263,0.426458,2.22661e-05,-0.00371832,-0.00139615,-2.70629e-05,0.0228796,1.4931,-0.00403189,-0.1708,0,0.5343,362040,4.43646e+06,2458.29,-0.166102,-0.0668971,0.206316,-7.52614e-06,-0.000764651,-3.56168e-06,-9.68052e-06,-0.00371836,-0.00139642,0.0633081,0.87004,0.147233,0.76715,1616528496021139865
54.1773,0.0076812,0.42658,2.22765e-05,-0.00373219,-0.00139624,-2.7239e-05,0.0228115,1.49308,-0.00403181,-0.1708,0,0.5343,362041,4.43646e+06,2458.31,-0.165075,-0.0669873,0.207281,-1.4995e-06,-0.000759039,-5.31688e-06,-9.57699e-06,-0.00373223,-0.0013965,0.0633204,0.869992,0.147234,0.76715,1616528496031106935
54.1755,0.00769212,0.426656,2.22729e-05,-0.00374067,-0.00139629,-2.73489e-05,0.0227696,1.49306,-0.00403109,-0.1708,0,0.5343,362042,4.43646e+06,2458.32,-0.16445,-0.0670457,0.207858,-3.68342e-06,-0.000757375,-4.69041e-06,-9.52338e-06,-0.00374071,-0.00139655,0.0633276,0.869963,0.147234,0.76715,1616528496041140301
