u,v,w,p,q,r,phi,theta,psi,roll_ctrl,pitch_ctrl,yaw_ctrl,throttle_ctrl,E,N,U,u_dot,v_dot,w_dot,p_dot,q_dot,r_dot,phi_dot,theta_dot,psi_dot,delta_a,delta_e,delta_r,delta_T,timestamp
-0.000179175,-6.49572e-05,-0.000749411,6.11473e-06,-0.00124457,0.000122928,-0.00645183,0.0237851,3.13963,0.00779129,-1,0,-1,366990,4.42991e+06,224.312,0.00111202,0.0123648,-0.0219168,0.000260745,-0.0413454,0.00105059,9.2301e-06,-0.00124375,0.000130992,0.236722,14.764,0.0997091,0,1621627943911224853
0.000364815,-6.39361e-05,-0.000392878,-2.7986e-05,-0.0010969,0.000124084,-0.00645197,0.0237539,3.13963,0.00779129,1,0,-1,366990,4.42991e+06,224.312,-0.00143457,0.0250156,0.0431756,-0.00321918,0.0464371,-0.000738514,-2.48699e-05,-0.00109607,0.000131196,0.23685,-20,0.0996203,0,1621627943921180617
0.000549077,-6.4011e-05,-1.21103e-05,-4.23962e-05,-0.000601139,0.000115479,-0.0064524,0.0237455,3.13963,0.00777665,1,0,-1,366990,4.42991e+06,224.312,-0.000640473,0.0136876,0.0305199,-0.00106885,0.041099,-0.000713533,-3.95615e-05,-0.000600381,0.000119389,0.236727,-20,0.0996572,0,1621627943931166775
0.000650905,-6.54731e-05,0.000271625,-5.48171e-05,-0.000173074,0.000107365,-0.00645296,0.0237423,3.13963,0.00777798,1,0,-1,366990,4.42991e+06,224.312,-0.000375594,0.00717372,0.0232109,-0.00105574,0.0363291,-0.000701735,-5.2241e-05,-0.000172378,0.00010851,0.236774,-20,0.0996809,0,1621627943941172396
0.000680743,-6.7541e-05,0.000440632,-6.37195e-05,0.000124304,0.000101592,-0.00645349,0.0237428,3.13963,0.00778852,1,0,-1,366990,4.42991e+06,224.312,-0.000153473,0.00206423,0.017478,-0.0011187,0.0318205,-0.000607883,-6.1326e-05,0.000124957,0.000100816,0.236953,-20,0.0997011,0,1621627943951169646
0.000681506,-6.97425e-05,0.000557755,-7.58969e-05,0.000355937,9.70198e-05,-0.00645407,0.0237456,3.13963,0.00779585,1,0,-1,366990,4.42991e+06,224.312,-7.24528e-05,6.67608e-07,0.0147814,-0.00153658,0.0292282,-0.000576964,-7.36473e-05,0.000356556,9.47473e-05,0.237074,-20,0.099709,0,1621627943961164296
0.000656708,-7.30467e-05,0.000649467,-8.73359e-05,0.000565194,9.29376e-05,-0.00645475,0.0237501,3.13963,0.00780098,-1,0,-1,366990,4.42991e+06,224.312,0.000136784,-0.00320405,0.0115583,-0.00144341,0.0264046,-0.000515112,-8.52149e-05,0.000565782,8.93127e-05,0.2371,-20,0.0997221,0,1621627943971197279
0.000618375,-8.87513e-05,5.1629e-05,-3.70994e-05,-0.000189681,0.000105463,-0.00645549,0.02375,3.13964,0.00780452,-1,0,-1,366990,4.42991e+06,224.312,0.0016519,0.000330692,-0.0349516,0.00334028,-0.0464214,0.000732019,-3.45651e-05,-0.000188996,0.000106715,0.237202,14.8081,0.0997142,0,1621627943981164487
0.000618375,-8.87513e-05,5.1629e-05,-3.70994e-05,-0.000189681,0.000105463,-0.00645549,0.02375,3.13964,0.00778639,-1,0,-1,366990,4.42991e+06,224.312,0.0016519,0.000330692,-0.0349516,0.00334028,-0.0464214,0.000732019,-3.45651e-05,-0.000188996,0.000106715,0.237202,14.8081,0.0997142,0,1621627943991244831
0.000729361,-9.20609e-05,-0.000391797,1.27061e-05,-0.000869591,0.000114207,-0.0064554,0.0237383,3.13964,0.00778639,-1,0,-1,366990,4.42991e+06,224.312,0.000613867,0.00872165,-0.0245171,0.0023664,-0.039818,0.000529214,1.55509e-05,-0.000868836,0.000119852,0.23681,14.7465,0.0996853,0,1621627944001224962
0.000955272,-8.60985e-05,-0.000705369,3.8235e-05,-0.00146445,0.000120993,-0.0064548,0.0237164,3.13964,0.00779936,-1,0,-1,366990,4.42991e+06,224.312,-1.67647e-05,0.0153119,-0.0169357,0.00133428,-0.0344091,0.000379408,4.13292e-05,-0.00146364,0.00013048,0.236933,14.7465,0.0996624,0,1621627944011222534
0.000955272,-8.60985e-05,-0.000705369,3.8235e-05,-0.00146445,0.000120993,-0.0064548,0.0237164,3.13964,0.00782135,1,0,-1,366990,4.42991e+06,224.312,-1.67647e-05,0.0153119,-0.0169357,0.00133428,-0.0344091,0.000379408,4.13292e-05,-0.00146364,0.00013048,0.236933,14.7465,0.0996624,0,1621627944021234212
0.00120394,-6.49961e-05,-8.8958e-05,2.15976e-06,-0.000689005,0.000100371,-0.00645459,0.0237014,3.13964,0.00782135,1,0,-1,366990,4.42991e+06,224.312,-0.00183579,0.0114738,0.0328862,-0.00174079,0.043671,-0.00118063,4.64452e-06,-0.000688343,0.000104846,0.237284,-20,0.0996835,0,1621627944031257782
0.00120394,-6.49961e-05,-8.8958e-05,2.15976e-06,-0.000689005,0.000100371,-0.00645459,0.0237014,3.13964,0.00782227,1,0,-1,366990,4.42991e+06,224.312,-0.00183579,0.0114738,0.0328862,-0.00174079,0.043671,-0.00118063,4.64452e-06,-0.000688343,0.000104846,0.237284,-20,0.0996835,0,1621627944041173866
0.00127058,-5.12931e-05,0.000324981,-1.93508e-05,-3.77567e-05,8.10052e-05,-0.0064548,0.0236981,3.13964,0.00782227,1,0,-1,366990,4.42991e+06,224.312,-0.00122551,0.00138692,0.0218257,-0.00113777,0.0365567,-0.00111298,-1.7425e-05,-3.7233e-05,8.12701e-05,0.237355,-20,0.0997407,0,1621627944051199705
0.00120607,-4.30783e-05,0.000566749,-2.98814e-05,0.000448006,6.51077e-05,-0.00645519,0.0237031,3.13964,0.00782909,1,0,-1,366990,4.42991e+06,224.312,-0.000840781,-0.00605885,0.0143315,-0.000652875,0.0308567,-0.0010116,-2.84065e-05,0.000448417,6.22318e-05,0.23749,-20,0.0997917,0,1621627944061190457
0.00120607,-4.30783e-05,0.000566749,-2.98814e-05,0.000448006,6.51077e-05,-0.00645519,0.0237031,3.13964,0.00783088,-1,0,-1,366990,4.42991e+06,224.312,-0.000840781,-0.00605885,0.0143315,-0.000652875,0.0308567,-0.0010116,-2.84065e-05,0.000448417,6.22318e-05,0.23749,-20,0.0997917,0,1621627944071217452
